AStar,instances/BBGRL/1000_ep0.01_0_gilbert_8.in,5,0.005,25.215
AStar,instances/BBGRL/500_ep0.015_0_gilbert_3.in,5,0.01,5.922
AStar,instances/BBGRL/100_ep0.05_0_gilbert_3.in,5,0.05,0.419
AStar,instances/BBGRL/1000_ep0.0075_0_gilbert_3.in,6,0.006,26.688
AStar,instances/BBGRL/50_ep0.15_0_gilbert_6.in,3,0.06,0.025
AStar,instances/BBGRL/50_ep0.2_0_gilbert_7.in,3,0.06,0.024
AStar,instances/BBGRL/100_ep0.05_0_gilbert_10.in,6,0.06,0.258
AStar,instances/BBGRL/100_ep0.1_0_gilbert_5.in,3,0.03,0.129
AStar,instances/BBGRL/500_ep0.02_0_gilbert_5.in,4,0.008,3.919
AStar,instances/BBGRL/500_ep0.025_0_gilbert_10.in,4,0.008,3.121
AStar,instances/BBGRL/1000_ep0.0125_0_gilbert_9.in,4,0.004,12.666
AStar,instances/BBGRL/500_ep0.015_0_gilbert_4.in,5,0.01,6.729
AStar,instances/BBGRL/1000_ep0.0075_0_gilbert_10.in,5,0.005,21.17
AStar,instances/BBGRL/1000_ep0.0075_0_gilbert_4.in,998,0.998,2.857
AStar,instances/BBGRL/100_ep0.05_0_gilbert_4.in,5,0.05,0.194
AStar,instances/BBGRL/100_ep0.1_0_gilbert_10.in,4,0.04,0.15
AStar,instances/BBGRL/50_ep0.15_0_gilbert_1.in,3,0.06,0.03
AStar,instances/BBGRL/100_ep0.1_0_gilbert_1.in,3,0.03,0.083
AStar,instances/BBGRL/500_ep0.02_0_gilbert_1.in,4,0.008,3.791
AStar,instances/BBGRL/500_ep0.025_0_gilbert_9.in,4,0.008,4.941
AStar,instances/BBGRL/50_ep0.2_0_gilbert_4.in,3,0.06,0.039
AStar,instances/BBGRL/50_ep0.15_0_gilbert_5.in,4,0.08,0.036
AStar,instances/BBGRL/500_ep0.015_0_gilbert_1.in,6,0.012,3.976
AStar,instances/BBGRL/100_ep0.05_0_gilbert_1.in,7,0.07,0.276
AStar,instances/BBGRL/1000_ep0.0075_0_gilbert_1.in,6,0.006,82.165
AStar,instances/BBGRL/500_ep0.025_0_gilbert_8.in,4,0.008,6.259
